timestamp,node,socket,core,temperature,frequency,cpu_usage,cpu_power,cpu_energy
2026-07-17 13:00:02,gpu45,1,1,31.0,1457.0252772643025,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,2,31.0,1452.8192371976604,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,3,28.0,1454.1936741915167,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,4,30.0,1458.2776560120242,0.99,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,5,30.0,1456.0479640344586,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,6,30.0,1452.6546162119205,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,7,28.0,1455.6442534434186,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,8,28.0,1451.5936981659784,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,9,31.0,1453.5870290433447,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,10,29.0,1452.3159669122501,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,11,30.0,1452.7245280630775,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,12,30.0,1450.6461113505238,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,13,28.0,1453.9523903948598,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,14,30.0,1452.8133065622608,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,15,31.0,1453.544108811135,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,16,30.0,1453.4749010897388,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,17,28.0,1453.4316599743643,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,18,30.0,1454.9957105736055,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,19,27.0,1454.0987500040217,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,20,28.0,1453.2872782048344,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,21,30.0,1454.522600328702,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,22,30.0,1451.382014370986,0.0,64.6938,26946.35791015625
2026-07-17 13:00:02,gpu45,1,23,31.0,1453.339151539995,0.0,64.6938,26946.35791015625
2026-07-17 13:05:02,gpu45,0,0,29.0,1431.3916393190493,0.02,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,1,28.0,1431.9708991038747,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,2,29.0,1428.3302444541446,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,3,26.0,1423.5898440953358,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,4,25.0,1419.0384802163533,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,5,27.0,1417.4594750237225,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,6,29.0,1417.6003159167408,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,7,25.0,1421.7668439856898,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,8,26.0,1415.4619055137728,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,9,26.0,1419.9398837955957,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,10,29.0,1415.4174766452195,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,11,28.0,1417.2377187446205,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,12,26.0,1418.4403645844357,1.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,13,26.0,1412.6381655807565,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,14,26.0,1417.4032759085824,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,15,28.0,1417.471945488027,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,16,27.0,1417.7392182632302,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,17,27.0,1416.9981158776254,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,18,28.0,1418.4029072530273,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,19,25.0,1416.996887676934,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,20,25.0,1422.5685156616814,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,21,26.0,1419.5435594843916,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,22,27.0,1416.0542267265732,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,0,23,30.0,1418.771679285487,0.0,53.2892,167975.55291748047
2026-07-17 13:05:02,gpu45,1,0,31.0,1452.8897220897575,0.0,64.7706,42408.58117675781
2026-07-17 13:05:02,gpu45,1,1,31.0,1457.0231766963393,0.0,64.7706,42408.58117675781
